Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
Kangaroo_c5sa9kd5_2000_O,c5sa9kd5,finished,afd54fa,num_valid_anchors,1440,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,2000,2026-08-30T11:46:58Z
BattleZone_r0ioct98_6020_O,r0ioct98,finished,abfcfe3,num_valid_anchors,7650,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6020,2026-08-30T11:52:09Z
Alien_r8g1b3wx_6000_X,r8g1b3wx,finished,abfcfe3,num_valid_anchors,1426.5,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6000,2026-08-30T12:12:19Z
CrazyClimber_1o273wkc_3710_O,1o273wkc,finished,52998f7,num_valid_anchors,55615,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,3710,2026-08-30T13:12:49Z
Alien_m6571b7m_6000_O,m6571b7m,finished,abfcfe3,num_valid_anchors,1431.5,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6000,2026-08-30T13:39:17Z
DemonAttack_pnbufajo_10_O,pnbufajo,finished,52998f7,num_valid_anchors,127,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,10,2026-08-30T14:45:29Z
Alien_7hca02hu_6010_X,7hca02hu,finished,abfcfe3,num_valid_anchors,1096.5,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6010,2026-08-30T15:04:32Z
Gopher_b8rmr7c4_10_O,b8rmr7c4,finished,52998f7,num_valid_anchors,2933,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,10,2026-08-30T16:01:32Z
Alien_b8sbir3a_6010_O,b8sbir3a,finished,abfcfe3,num_valid_anchors,975.5,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6010,2026-08-30T17:09:08Z
Amidar_mjbm8evn_6000_X,mjbm8evn,finished,abfcfe3,num_valid_anchors,128.45,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6000,2026-08-30T17:09:45Z
Gopher_f4l1a8l6_3710_O,f4l1a8l6,finished,52998f7,num_valid_anchors,4114,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,3710,2026-08-30T17:48:17Z
Amidar_ivsr3j2c_6000_O,ivsr3j2c,finished,abfcfe3,num_valid_anchors,184.1,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6000,2026-08-30T18:51:59Z
Hero_h4blpyfn_10_O,h4blpyfn,finished,52998f7,num_valid_anchors,7876.25,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,10,2026-08-30T18:58:05Z
KungFuMaster_ntjt0u8p_2000_O,ntjt0u8p,finished,afd54fa,num_valid_anchors,23555,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,2000,2026-08-30T19:15:47Z
Pong_06o48alw_2000_O,06o48alw,finished,afd54fa,num_valid_anchors,9.6,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,2000,2026-08-30T19:48:21Z
Amidar_g5yun5ve_6010_X,g5yun5ve,finished,abfcfe3,num_valid_anchors,246.6,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6010,2026-08-30T20:03:28Z
Hero_vjcqkezc_710_O,vjcqkezc,finished,52998f7,num_valid_anchors,12120.25,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,710,2026-08-30T20:49:26Z
Hero_r3dms7k4_3710_O,r3dms7k4,finished,52998f7,num_valid_anchors,13407.5,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,3710,2026-08-30T21:51:08Z
Amidar_hyo9y102_6010_O,hyo9y102,finished,abfcfe3,num_valid_anchors,208.2,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6010,2026-08-30T22:06:02Z
Amidar_7anhxl3d_6020_X,7anhxl3d,finished,abfcfe3,num_valid_anchors,302,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6020,2026-08-30T22:21:04Z
Jamesbond_3p4y1nwl_10_O,3p4y1nwl,finished,52998f7,num_valid_anchors,412.5,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,10,2026-08-30T23:53:47Z
Amidar_8az45b72_6020_O,8az45b72,finished,abfcfe3,num_valid_anchors,206.7,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,6020,2026-08-31T00:09:21Z
Jamesbond_8v7frepq_710_O,8v7frepq,finished,52998f7,num_valid_anchors,420,True,50000,50000,3000,20000,5000,half,3.5,10,16,N/A,710,2026-08-31T00:45:27Z
Assault_9b7jnb8w_6000_X,9b7jnb8w,finished,abfcfe3,num_valid_anchors,1126.55,False,N/A,N/A,3000,20000,5000,half,3.5,10,16,N/A,6000,2026-08-31T01:00:21Z
Frostbite_m6bvxrsc_10_O,m6bvxrsc,finished,89984a1,num_valid_anchors,1838.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,10,2026-08-31T02:48:31Z
BattleZone_ba4aif6z_2000_O,ba4aif6z,finished,89984a1,num_valid_anchors,7500,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2000,2026-08-31T02:52:33Z
Frostbite_592mu48d_6000_X,592mu48d,finished,89984a1,num_valid_anchors,2833.5,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T03:14:09Z
Frostbite_r70kmcp8_6000_O,r70kmcp8,finished,89984a1,num_valid_anchors,2600.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T03:27:59Z
BattleZone_ygoyqgto_2010_O,ygoyqgto,finished,89984a1,num_valid_anchors,18350,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2010,2026-08-31T03:39:30Z
Frostbite_ulp457of_710_O,ulp457of,finished,89984a1,num_valid_anchors,1968,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,710,2026-08-31T03:44:50Z
Frostbite_5zvsn33t_6010_X,5zvsn33t,finished,89984a1,num_valid_anchors,252.5,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T05:24:38Z
Frostbite_5aarkok2_3710_O,5aarkok2,finished,89984a1,num_valid_anchors,2812.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,3710,2026-08-31T05:42:36Z
Frostbite_9vnx9zuu_6010_O,9vnx9zuu,finished,89984a1,num_valid_anchors,241,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T05:56:43Z
Qbert_5hpf0pnf_10_O,5hpf0pnf,finished,89984a1,num_valid_anchors,2525,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,10,2026-08-31T06:38:17Z
UpNDown_pixpqk4q_6000_X,pixpqk4q,finished,89984a1,num_valid_anchors,5529.5,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T08:07:31Z
UpNDown_jonfu6nl_6000_O,jonfu6nl,finished,89984a1,num_valid_anchors,6090.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T08:43:33Z
Qbert_ru0eg0fb_1_O,ru0eg0fb,finished,89984a1,num_valid_anchors,1736.25,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,1,2026-08-31T08:50:51Z
Qbert_q0wl7b47_3710_O,q0wl7b47,finished,89984a1,num_valid_anchors,2626.25,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,3710,2026-08-31T09:34:21Z
UpNDown_49kcu2l3_6010_X,49kcu2l3,finished,89984a1,num_valid_anchors,6151,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T10:18:55Z
UpNDown_o9qawdj0_6010_O,o9qawdj0,finished,89984a1,num_valid_anchors,7369.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T11:05:22Z
Krull_86wh22tr_2000_O,86wh22tr,finished,89984a1,num_valid_anchors,5234.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2000,2026-08-31T11:22:41Z
Alien_0a249p5f_1_O,0a249p5f,finished,89984a1,num_valid_anchors,1486.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,1,2026-08-31T11:52:56Z
Krull_m6e0jdcs_2010_O,m6e0jdcs,finished,89984a1,num_valid_anchors,6054,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2010,2026-08-31T12:10:15Z
Amidar_vvktxag9_1_O,vvktxag9,finished,89984a1,num_valid_anchors,136.3,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,1,2026-08-31T12:24:47Z
UpNDown_qnrx0yiz_6020_X,qnrx0yiz,finished,89984a1,num_valid_anchors,3308,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6020,2026-08-31T13:04:03Z
UpNDown_bwim31dt_6020_O,bwim31dt,finished,89984a1,num_valid_anchors,2697,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6020,2026-08-31T14:16:07Z
Assault_8exu5pzh_1_O,8exu5pzh,finished,89984a1,num_valid_anchors,766.45,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,1,2026-08-31T14:44:39Z
Asterix_67tbwqqw_10_O,67tbwqqw,finished,89984a1,num_valid_anchors,552.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,10,2026-08-31T15:14:20Z
Qbert_0iuawhx1_6000_X,0iuawhx1,finished,89984a1,num_valid_anchors,3401.25,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T15:19:27Z
Qbert_iwufzuy6_6000_O,iwufzuy6,finished,89984a1,num_valid_anchors,2530,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T16:32:15Z
Asterix_o58sgy7l_3710_O,o58sgy7l,finished,89984a1,num_valid_anchors,1172.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,3710,2026-08-31T17:59:58Z
BattleZone_r9yabm6e_6000_X,r9yabm6e,finished,89984a1,num_valid_anchors,16150,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T18:03:21Z
Boxing_oikhauco_10_O,oikhauco,finished,89984a1,num_valid_anchors,72.7,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,10,2026-08-31T18:23:44Z
BattleZone_2xy6zxwy_6000_O,2xy6zxwy,finished,89984a1,num_valid_anchors,12900,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6000,2026-08-31T19:48:24Z
Alien_npc9ogzf_2000_O,npc9ogzf,finished,89984a1,num_valid_anchors,629.5,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2000,2026-08-31T19:48:35Z
BattleZone_ou4fuqyk_6010_X,ou4fuqyk,finished,89984a1,num_valid_anchors,8850,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T20:15:58Z
Assault_zzislyqu_2000_O,zzislyqu,finished,89984a1,num_valid_anchors,678.15,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,2000,2026-08-31T20:36:47Z
Breakout_2aosjtu4_10_O,2aosjtu4,finished,89984a1,num_valid_anchors,13.15,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,10,2026-08-31T21:07:26Z
Breakout_8kkqynzy_3710_O,8kkqynzy,finished,89984a1,num_valid_anchors,12.25,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,3710,2026-08-31T21:32:39Z
BattleZone_5g1mo6fw_6010_O,5g1mo6fw,finished,89984a1,num_valid_anchors,5750,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,6010,2026-08-31T21:43:28Z
BattleZone_7lyfydye_6020_X,7lyfydye,finished,89984a1,num_valid_anchors,8400,False,N/A,N/A,3000,20000,5000,retrieved,3.4,10,16,N/A,6020,2026-08-31T23:01:45Z
ChopperCommand_e3hmiiqy_710_O,e3hmiiqy,finished,89984a1,num_valid_anchors,1350,True,50000,50000,3000,20000,5000,retrieved,3.4,10,16,N/A,710,2026-09-01T00:09:08Z
Frostbite_b9a2n4s3_10_O,b9a2n4s3,finished,73f7e14,num_valid_anchors,2131.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-01T00:34:45Z
Frostbite_chqrgiqy_6000_X,chqrgiqy,finished,73f7e14,num_valid_anchors,2544.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T01:06:17Z
Frostbite_78pzz50x_6000_O,78pzz50x,finished,73f7e14,num_valid_anchors,2969.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T01:12:49Z
Frostbite_8t14x2e8_6010_X,8t14x2e8,finished,73f7e14,num_valid_anchors,250.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T02:55:55Z
Frostbite_z1z4khvv_710_O,z1z4khvv,finished,73f7e14,num_valid_anchors,2510.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,710,2026-09-01T03:10:13Z
Frostbite_vo6dhjr1_3710_O,vo6dhjr1,finished,73f7e14,num_valid_anchors,2076,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-01T03:31:30Z
Frostbite_nsfn8rf4_6010_O,nsfn8rf4,finished,73f7e14,num_valid_anchors,258,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T04:00:55Z
BattleZone_eexyl9zn_2000_O,eexyl9zn,finished,73f7e14,num_valid_anchors,8900,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-01T04:18:31Z
BattleZone_fauf18ch_2010_O,fauf18ch,finished,73f7e14,num_valid_anchors,14750,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2010,2026-09-01T05:24:02Z
UpNDown_ylk0uq0p_6000_X,ylk0uq0p,finished,73f7e14,num_valid_anchors,5321.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T06:02:51Z
Qbert_vvzy7x92_10_O,vvzy7x92,finished,73f7e14,num_valid_anchors,2872.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-01T06:06:31Z
Qbert_me3gjtjw_1_O,me3gjtjw,finished,73f7e14,num_valid_anchors,2378.75,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,1,2026-09-01T06:25:22Z
UpNDown_q85k7v8n_6000_O,q85k7v8n,finished,73f7e14,num_valid_anchors,4642,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T06:30:12Z
UpNDown_ub6cq9f0_6010_X,ub6cq9f0,finished,73f7e14,num_valid_anchors,6541,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T07:52:48Z
Qbert_ltl31lz4_3710_O,ltl31lz4,finished,73f7e14,num_valid_anchors,2705,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-01T09:00:54Z
UpNDown_dznw15jf_6010_O,dznw15jf,finished,73f7e14,num_valid_anchors,6436.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T09:11:04Z
Alien_85emxd2g_1_O,85emxd2g,finished,73f7e14,num_valid_anchors,1621.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,1,2026-09-01T09:15:55Z
UpNDown_67byf59a_6020_X,67byf59a,finished,73f7e14,num_valid_anchors,3203.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6020,2026-09-01T11:05:25Z
Amidar_jqagfsay_1_O,jqagfsay,finished,73f7e14,num_valid_anchors,121.85,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,1,2026-09-01T11:53:34Z
UpNDown_9dnas5w5_6020_O,9dnas5w5,finished,73f7e14,num_valid_anchors,2408,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6020,2026-09-01T12:01:39Z
Assault_7x4w4zpy_1_O,7x4w4zpy,finished,73f7e14,num_valid_anchors,725.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,1,2026-09-01T12:14:19Z
Qbert_5bcqjuh3_6000_X,5bcqjuh3,finished,73f7e14,num_valid_anchors,2685,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T12:54:15Z
Krull_ftz9pz4p_2000_O,ftz9pz4p,finished,73f7e14,num_valid_anchors,4996,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-01T12:58:58Z
Krull_58rfnm1e_2010_O,58rfnm1e,finished,73f7e14,num_valid_anchors,6033.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2010,2026-09-01T14:02:11Z
Qbert_oy9ie1wl_6000_O,oy9ie1wl,finished,73f7e14,num_valid_anchors,3657.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T14:44:18Z
Asterix_2h6dott0_10_O,2h6dott0,finished,73f7e14,num_valid_anchors,587.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-01T14:48:48Z
Asterix_dsvqpsn0_3710_O,dsvqpsn0,finished,73f7e14,num_valid_anchors,585,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-01T15:18:03Z
BattleZone_xbnqntlx_6000_X,xbnqntlx,finished,73f7e14,num_valid_anchors,15100,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T16:04:43Z
BattleZone_0x4n8qte_6000_O,0x4n8qte,finished,73f7e14,num_valid_anchors,7750,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T17:33:23Z
Boxing_raqktz01_10_O,raqktz01,finished,73f7e14,num_valid_anchors,74.55,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-01T17:44:05Z
BattleZone_wcymm328_6010_X,wcymm328,finished,73f7e14,num_valid_anchors,9300,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T17:54:17Z
Breakout_eigxxz9b_10_O,eigxxz9b,finished,73f7e14,num_valid_anchors,11.85,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-01T18:10:36Z
BattleZone_xwrubrqd_6010_O,xwrubrqd,finished,73f7e14,num_valid_anchors,6200,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-01T19:56:53Z
Breakout_4kkwx66h_3710_O,4kkwx66h,finished,73f7e14,num_valid_anchors,12.9,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-01T20:44:11Z
ChopperCommand_uredttvz_710_O,uredttvz,finished,73f7e14,num_valid_anchors,1135,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,710,2026-09-01T21:01:13Z
BattleZone_8yvltymc_6020_X,8yvltymc,finished,73f7e14,num_valid_anchors,8200,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6020,2026-09-01T21:01:35Z
Alien_z41f07x3_2000_O,z41f07x3,finished,73f7e14,num_valid_anchors,657.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-01T21:07:47Z
Assault_ikuyyr7u_2000_O,ikuyyr7u,finished,73f7e14,num_valid_anchors,643.05,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-01T21:57:07Z
BattleZone_j8w0qwun_6020_O,j8w0qwun,finished,73f7e14,num_valid_anchors,6300,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6020,2026-09-01T22:52:53Z
Alien_xd2ucgt8_6000_X,xd2ucgt8,finished,73f7e14,num_valid_anchors,1397.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-01T22:55:04Z
ChopperCommand_zl2ifen5_3710_O,zl2ifen5,finished,73f7e14,num_valid_anchors,1325,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-01T23:46:54Z
CrazyClimber_t7w9hapz_10_O,t7w9hapz,finished,73f7e14,num_valid_anchors,48125,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-02T00:03:12Z
Alien_4c7r7box_6000_O,4c7r7box,finished,73f7e14,num_valid_anchors,1149,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-02T01:16:42Z
Alien_634bwq4n_6010_X,634bwq4n,finished,73f7e14,num_valid_anchors,1138.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-02T01:57:30Z
CrazyClimber_262zl2zi_3710_O,262zl2zi,finished,73f7e14,num_valid_anchors,48520,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-02T03:08:08Z
DemonAttack_zeiqxq87_10_O,zeiqxq87,finished,73f7e14,num_valid_anchors,165.25,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-02T03:10:56Z
Alien_kivavb18_6010_O,kivavb18,finished,73f7e14,num_valid_anchors,1251,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-02T03:54:03Z
Amidar_oer7qv9z_6000_X,oer7qv9z,finished,73f7e14,num_valid_anchors,126.4,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-02T04:08:20Z
BankHeist_x2vlbz3b_2000_O,x2vlbz3b,finished,73f7e14,num_valid_anchors,144.5,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-02T04:18:39Z
Kangaroo_kigct3b3_2000_O,kigct3b3,finished,73f7e14,num_valid_anchors,1870,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,2000,2026-09-02T05:26:23Z
Gopher_agdcodrk_10_O,agdcodrk,finished,73f7e14,num_valid_anchors,3088,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-02T06:15:25Z
Gopher_fun4wcbt_3710_O,fun4wcbt,finished,73f7e14,num_valid_anchors,4568,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,3710,2026-09-02T06:24:13Z
Amidar_mcqgurxl_6000_O,mcqgurxl,finished,73f7e14,num_valid_anchors,179.95,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6000,2026-09-02T06:31:53Z
Amidar_ri5yeb2g_6010_X,ri5yeb2g,finished,73f7e14,num_valid_anchors,253.45,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-02T06:54:28Z
Amidar_ztpiqajn_6010_O,ztpiqajn,finished,73f7e14,num_valid_anchors,262.75,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,6010,2026-09-02T09:04:33Z
Amidar_mkjji3hv_6020_X,mkjji3hv,finished,73f7e14,num_valid_anchors,335.5,False,N/A,N/A,3000,20000,5000,retrieved,3.55,10,16,N/A,6020,2026-09-02T09:11:54Z
Hero_u571sns3_10_O,u571sns3,finished,73f7e14,num_valid_anchors,12690,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,10,2026-09-02T09:22:31Z
Hero_4an3cuxv_710_O,4an3cuxv,finished,73f7e14,num_valid_anchors,12112,True,50000,50000,3000,20000,5000,retrieved,3.55,10,16,N/A,710,2026-09-02T09:44:41Z
Frostbite_a73hf55h_6000_X,a73hf55h,finished,22953c9,num_valid_anchors,2408,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-02T11:53:44Z
Frostbite_nf6or5rz_6010_X,nf6or5rz,finished,22953c9,num_valid_anchors,254.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6010,2026-09-02T11:55:42Z
BattleZone_ud21wvr5_2000_O,ud21wvr5,finished,22953c9,num_valid_anchors,5750,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,2000,2026-09-02T12:08:33Z
Frostbite_it9k6a5h_10_O,it9k6a5h,finished,aedaca3,num_valid_anchors,1959,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,10,2026-09-02T12:27:45Z
Frostbite_9m1o68uw_710_O,9m1o68uw,finished,aedaca3,num_valid_anchors,1713,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,710,2026-09-02T12:48:29Z
BattleZone_vhhedzfs_2010_O,vhhedzfs,finished,22953c9,num_valid_anchors,13650,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,2010,2026-09-02T13:54:45Z
UpNDown_ij0nfckf_6000_X,ij0nfckf,finished,22953c9,num_valid_anchors,5715.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-02T14:05:17Z
UpNDown_5wyfe3io_6010_X,5wyfe3io,finished,22953c9,num_valid_anchors,6136.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6010,2026-09-02T14:21:16Z
Frostbite_ws5pi2ps_3710_O,ws5pi2ps,finished,aedaca3,num_valid_anchors,2710,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,3710,2026-09-02T15:28:35Z
Qbert_8z1j9quz_10_O,8z1j9quz,finished,aedaca3,num_valid_anchors,1913.75,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,10,2026-09-02T15:48:04Z
UpNDown_g3ztlr29_6020_X,g3ztlr29,finished,22953c9,num_valid_anchors,2709.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6020,2026-09-02T16:47:10Z
Qbert_khttcftq_6000_X,khttcftq,finished,22953c9,num_valid_anchors,2642.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-02T16:48:46Z
Qbert_dm4gsvmb_1_O,dm4gsvmb,finished,aedaca3,num_valid_anchors,1707.5,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,1,2026-09-02T18:21:17Z
Qbert_j4cu2jxc_3710_O,j4cu2jxc,finished,aedaca3,num_valid_anchors,900,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,3710,2026-09-02T18:43:35Z
BattleZone_xaiue9rv_6000_X,xaiue9rv,finished,22953c9,num_valid_anchors,14700,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-02T19:03:59Z
BattleZone_0tro6v7m_6010_X,0tro6v7m,finished,22953c9,num_valid_anchors,8200,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6010,2026-09-02T19:20:27Z
Krull_u4lhk97u_2000_O,u4lhk97u,finished,22953c9,num_valid_anchors,5123,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,2000,2026-09-02T21:04:50Z
Alien_koqbgsvp_1_O,koqbgsvp,finished,aedaca3,num_valid_anchors,1153,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,1,2026-09-02T21:08:00Z
Amidar_82by942d_1_O,82by942d,finished,aedaca3,num_valid_anchors,107.3,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,1,2026-09-02T21:34:51Z
